Response Time (ms)
479.285888671875
108.8740234375
386.360107421875
167.48291015625
76.095947265625
405.634033203125
75.43408203125
79.787109375
394.531005859375
141.98486328125
142.8828125
517.929931640625
149.5888671875
84.985107421875
399.093994140625
139.791015625
84.19580078125
385.9990234375
141.445068359375
82.190185546875
404.472900390625
141.26904296875
91.549072265625
389.31103515625
143.864013671875
119.745849609375
407.798095703125
142.009033203125
79.591064453125
401.239990234375
121.876953125
93.3759765625
421.448974609375
143.02294921875
81.739990234375
412.77197265625
177.171142578125
75.77880859375
402.85595703125
160.4248046875
82.078125
392.939208984375
148.440185546875
85.237060546875
395.408935546875
156.3349609375
84.618896484375
396.983154296875
142.44189453125
94.8330078125
394.5419921875
125.59521484375
113.98291015625
395.76904296875
136.6689453125
90.7890625
400.14794921875
135.31884765625
136.74609375
392.162841796875
144.254150390625
77.11083984375
424.343994140625
153.221923828125
77.9990234375
396.2490234375
146.568115234375
93.838134765625
400.595947265625
146.247802734375
78.76904296875
436.239013671875
150.753173828125
89.899169921875
400.615966796875
133.56689453125
93.18505859375
382.22998046875
138.049072265625
77.18115234375
421.85498046875
164.18603515625
87.551025390625
397.824951171875
143.52099609375
109.6640625
389.951904296875
143.1279296875
106.60009765625
418.703125
147.078857421875
90.2841796875
418.14990234375
163.472900390625
86.97705078125
393.781005859375
150.453125
91.58984375
434.258056640625
168.47607421875
79.864013671875
405.4130859375
139.9580078125
80.798095703125
432.900146484375
148.1220703125
86.7958984375
429.035888671875
162.197021484375
88.572021484375
403.27294921875
167.987060546875
88.359130859375
402.001953125
181.135986328125
94.344970703125
508.4541015625
131.128173828125
88.17578125
390.696044921875
130.48291015625
95.208984375
114.635986328125
170.186767578125
392.552001953125
83.66796875
156.60205078125
426.753173828125
84.639892578125
